"STN","OBS_DATE","TA_AVG","SI_DAY"
95,"2023-08-21",26.6,17.95
95,"2023-08-22",26.2,10.21
95,"2023-08-23",23,2.57
95,"2023-08-24",22.6,8.93
95,"2023-08-25",24.4,18.45
95,"2023-08-26",23.7,19.45
95,"2023-08-27",23.3,12.32
95,"2023-08-28",20.9,3.48
95,"2023-08-29",22.7,2.86
95,"2023-08-30",22.1,11.35
95,"2023-08-31",22.4,20.86
95,"2023-09-01",21,20.21
95,"2023-09-02",21.6,22.79
95,"2023-09-03",23.2,15.68
95,"2023-09-04",24.8,13.44
95,"2023-09-05",25.6,22.13
95,"2023-09-06",24.8,22.25
95,"2023-09-07",22.9,24
95,"2023-09-08",21.5,23.62
95,"2023-09-09",23,23
95,"2023-09-10",23.4,16.68
95,"2023-09-11",23,13.97
95,"2023-09-12",23.1,19.98
95,"2023-09-13",19.9,3.78
95,"2023-09-14",21.7,14.4
95,"2023-09-15",21.2,6.61
95,"2023-09-16",22.6,9.39
95,"2023-09-17",23.2,16.7
95,"2023-09-18",23.7,15.28
95,"2023-09-19",22.7,11.9
93,"2023-06-08",20.6,
93,"2023-06-09",20.7,26.75
93,"2023-06-10",20,19.32
93,"2023-06-11",20.7,24.95
93,"2023-06-12",20.8,17.64
93,"2023-06-13",20.6,23.16
93,"2023-06-14",20,27.82
93,"2023-06-15",21.2,23.28
93,"2023-06-16",23.4,29.09
93,"2023-06-17",24,28.43
93,"2023-06-18",26,25.03
93,"2023-06-19",27,25.69
93,"2023-06-20",22.8,7.51
93,"2023-06-21",19.6,7.46
93,"2023-06-22",20.9,18.82
93,"2023-06-23",23,21.71
93,"2023-06-24",24.9,29.19
93,"2023-06-25",26.7,26.02
93,"2023-06-26",22.5,3.01
93,"2023-06-27",24.5,17.25
93,"2023-06-28",25.8,24.83
93,"2023-06-29",23.4,3.18
93,"2023-06-30",25,21.46
93,"2023-07-01",27.6,28.21
93,"2023-07-02",26.5,22.67
93,"2023-07-03",27.7,26.66
93,"2023-07-04",25.8,17.68
93,"2023-07-05",25.1,19.79
93,"2023-07-06",26.1,18.75
93,"2023-07-07",25.9,24.63
93,"2023-07-08",24.9,23.29
93,"2023-07-09",23.6,11.11
93,"2023-07-10",25.5,19.94
93,"2023-07-11",22.8,2.97
93,"2023-07-12",24.7,16.1
93,"2023-07-13",24.2,5.28
93,"2023-07-14",24.5,2.87
93,"2023-07-15",23.9,2.88
93,"2023-07-16",24.2,7.18
93,"2023-07-17",24.9,9.68
93,"2023-07-18",24.4,7.33
93,"2023-07-19",26.1,28.45
93,"2023-07-20",26.3,22.93
93,"2023-07-21",28.2,24.97
93,"2023-07-22",26.9,22.13
93,"2023-07-23",24.4,2.61
93,"2023-07-24",26.7,15.89
93,"2023-07-25",27.5,23.37
93,"2023-07-26",26.2,15.38
93,"2023-07-27",27.6,24.66
93,"2023-07-28",28.3,25.15
93,"2023-07-29",28,23.1
93,"2023-07-30",28.4,25.38
93,"2023-07-31",28.5,20.08
93,"2023-08-01",28.3,23.94
93,"2023-08-02",28.3,18.73
93,"2023-08-03",27.7,25.59
93,"2023-08-04",28.3,22.09
93,"2023-08-05",29,24.89
93,"2023-08-06",28.3,18.62
93,"2023-08-07",28.8,22.86
93,"2023-08-08",28,26.78
93,"2023-08-09",26.1,14.06
93,"2023-08-10",22.1,2.36
93,"2023-08-11",22.9,5.47
93,"2023-08-12",24,12.14
93,"2023-08-13",25.8,14.88
93,"2023-08-14",27.9,24.81
93,"2023-08-15",26.8,21.17
93,"2023-08-16",26.7,25.39
93,"2023-08-17",27.1,20.72
93,"2023-08-18",28.3,23.98
93,"2023-08-19",28.8,21.06
93,"2023-08-20",27.8,15.31
93,"2023-08-21",28.4,20.36
93,"2023-08-22",27.8,12.55
93,"2023-08-23",24.6,5.93
93,"2023-08-24",23,5.25
93,"2023-08-25",25.6,20.91
93,"2023-08-26",24.7,19.44
93,"2023-08-27",24.4,13.02
93,"2023-08-28",22.3,4.38
93,"2023-08-29",23,3.22
93,"2023-08-30",21.8,6.81
93,"2023-08-31",22.4,16.86
93,"2023-09-01",22.8,22.77
93,"2023-09-02",22.6,20.02
93,"2023-09-03",22.9,10.85
93,"2023-09-04",25.5,13.19
93,"2023-09-05",26.6,20.04
93,"2023-09-06",24.9,20.46
93,"2023-09-07",22.9,23.88
93,"2023-09-08",22.2,23.69
93,"2023-09-09",23.4,21.72
93,"2023-09-10",24.7,20.53
93,"2023-09-11",24.2,18.19
93,"2023-09-12",23.5,18.42
93,"2023-09-13",20.1,3.37
93,"2023-09-14",22.1,12.38
93,"2023-09-15",20.7,4.37
93,"2023-09-16",22.5,5.8
93,"2023-09-17",23.6,16.73
93,"2023-09-18",23.8,16.2
93,"2023-09-19",22.2,11.33
93,"2023-09-20",20.3,3.54
93,"2023-09-21",18.8,12.01
93,"2023-09-22",17.8,18.98
93,"2023-09-23",18.6,17.59
93,"2023-09-24",18.6,19.66
93,"2023-09-25",20,15.86
93,"2023-09-26",19.6,4.3
93,"2023-09-27",20.4,6.64
93,"2023-09-28",21.6,15.23
93,"2023-09-29",19.2,15.48
93,"2023-09-30",16.9,9.09
93,"2023-10-01",15.9,20.07
93,"2023-10-02",14,16.62
93,"2023-10-03",13.9,10.38
93,"2023-10-04",14.4,8.25
93,"2023-10-05",11.8,19.58
93,"2023-10-06",11.2,16.77
93,"2023-10-07",14.1,13.32
93,"2023-10-08",14.2,9.26
93,"2023-10-09",13.5,8
93,"2023-10-10",14.2,17.56
93,"2023-10-11",13,17.57
93,"2023-10-12",13.2,14.31
93,"2023-10-13",14.3,10.98
93,"2023-10-14",12.8,4.71
93,"2023-10-15",13.7,13.3
93,"2023-10-16",13.3,14.85
93,"2023-10-17",10.1,14.49
93,"2023-10-18",11.3,10.91
93,"2023-10-19",14.4,2.3
93,"2023-10-20",10.5,17.33
93,"2023-10-21",6.5,16.21
93,"2023-10-22",8.5,15.37
93,"2023-10-23",11.5,10.14
93,"2023-10-24",12.2,10.17
93,"2023-10-25",13.4,11.16
93,"2023-10-26",12.3,3.94
93,"2023-10-27",12.4,11.75
93,"2023-10-28",9.5,8.52
93,"2023-10-29",9.9,12.31
93,"2023-10-30",10,10.24
93,"2023-10-31",12,10.56
93,"2023-11-01",14.7,1.48
93,"2023-11-02",18,10.35
93,"2023-11-03",16.6,4.4
93,"2023-11-04",16,6.57
93,"2023-11-05",15.5,4.14
93,"2023-11-06",14,4.1
93,"2023-11-07",5.2,13.87
93,"2023-11-08",5.2,12.94
93,"2023-11-09",8.1,5.37
93,"2023-11-10",5.5,13.8
93,"2023-11-11",0.1,10.35
93,"2023-11-12",-1.3,14.22
93,"2023-11-13",-0.6,13.67
93,"2023-11-14",1.2,12.76
93,"2023-11-15",2.6,12.29
93,"2023-11-16",3.3,1.69
93,"2023-11-17",1.3,9.35
93,"2023-11-18",-0.9,12.23
93,"2023-11-19",2.8,6.41
93,"2023-11-20",2.4,12.11
93,"2023-11-21",2.7,12.08
93,"2023-11-22",5.1,11.75
93,"2023-11-23",8.9,9.41
93,"2023-11-24",-1.5,11.65
93,"2023-11-25",-3.3,12.05
93,"2023-11-26",1.6,7.32
93,"2023-11-27",3.2,1.37
93,"2023-11-28",1,10.14
93,"2023-11-29",-3,6.02
93,"2023-11-30",-5.7,11.64
93,"2023-12-01",-5.6,11.53
93,"2023-12-02",-1.8,7.79
93,"2023-12-03",-1.5,11.13
93,"2023-12-04",-1.7,10.64
93,"2023-12-05",1.2,9.71
93,"2023-12-06",1,2.14
93,"2023-12-07",3.4,8.76
93,"2023-12-08",8.3,6.9
93,"2023-12-09",12,6.97
93,"2023-12-10",9.4,7.53
93,"2023-12-11",7.5,0.89
93,"2023-12-12",3.1,5.73
93,"2023-12-13",3.2,9.59
93,"2023-12-14",5.6,1.12
93,"2023-12-15",3.3,1.48
93,"2023-12-16",-4.2,3.25
93,"2023-12-17",-10.9,10.97
93,"2023-12-18",-9.3,7.43
93,"2023-12-19",-5.4,7.62
93,"2023-12-20",-7.1,8.54
93,"2023-12-21",-12.6,10.7
93,"2023-12-22",-12.9,10.69
93,"2023-12-23",-10.7,11.75
93,"2023-12-24",-6.6,9.91
93,"2023-12-25",-3.8,3.78
93,"2023-12-26",-1.3,10.67
93,"2023-12-27",-3.1,8.17
93,"2023-12-28",-3.2,6.31
93,"2023-12-29",-3.5,9.93
93,"2023-12-30",-2.6,1.21
93,"2023-12-31",1,3.35
93,"2024-01-01",2,5.67
93,"2024-01-02",1.7,7.92
93,"2024-01-03",-0.3,4.19
93,"2024-01-04",-1.6,8.85
93,"2024-01-05",3.2,8.5
93,"2024-01-06",-1.5,11.22
93,"2024-01-07",-4.1,11.49
93,"2024-01-08",-6.4,11.14
93,"2024-01-09",-2.9,1.89
93,"2024-01-10",-3.2,11.23
93,"2024-01-11",-0.5,7.49
93,"2024-01-12",-1.4,11.45
93,"2024-01-13",-3.6,11.83
93,"2024-01-14",-4.5,2.28
93,"2024-01-15",-6.3,11.49
93,"2024-01-16",-6.8,12.42
93,"2024-01-17",-3.2,4.42
93,"2024-01-18",3,7.42
93,"2024-01-19",3.7,5.25
93,"2024-01-20",2.3,2.82
93,"2024-01-21",1.9,4.62
93,"2024-01-22",-7.8,8.22
93,"2024-01-23",-12.7,12.18
93,"2024-01-24",-10.9,13.05
93,"2024-01-25",-8.5,13.67
93,"2024-01-26",-5.1,13.32
93,"2024-01-27",-3.9,12.4
93,"2024-01-28",-3.8,13.22
93,"2024-01-29",-4,13.87
93,"2024-01-30",-3,13.63
93,"2024-01-31",0.5,12.27
93,"2024-02-01",0,12.46
93,"2024-02-02",1.3,11.76
93,"2024-02-03",1.7,7.17
93,"2024-02-04",4.8,12.57
93,"2024-02-05",1.9,3.87
93,"2024-02-06",0.6,7.14
93,"2024-02-07",-0.3,8.62
93,"2024-02-08",-2.1,12.91
93,"2024-02-09",-1.5,14.08
93,"2024-02-10",-1.5,11.68
93,"2024-02-11",-1.9,12.25
93,"2024-02-12",-0.3,13.97
93,"2024-02-13",4.7,7.97
93,"2024-02-14",9.1,10.43
93,"2024-02-15",4.6,1.54
93,"2024-02-16",0.4,13.09
93,"2024-02-17",1.2,13.43
93,"2024-02-18",2.3,5.77
93,"2024-02-19",6.9,1.59
93,"2024-02-20",4.9,2.99
93,"2024-02-21",1.3,3.16
93,"2024-02-22",-0.1,5.05
93,"2024-02-23",0.5,16.41
93,"2024-02-24",0.6,13.27
93,"2024-02-25",1.4,8.66
93,"2024-02-26",1.8,13.53
93,"2024-02-27",1.9,13.88
93,"2024-02-28",3.4,11.07
93,"2024-02-29",3.3,6.93
93,"2024-03-01",-3.6,19.69
95,"2023-09-20",19.4,3.82
95,"2023-09-21",17.6,13.1
95,"2023-09-22",17.1,20.81
95,"2023-09-23",18.4,17.06
95,"2023-09-24",18.7,19.34
95,"2023-09-25",19.5,13.77
95,"2023-09-26",19.3,4.86
95,"2023-09-27",20.6,7.19
95,"2023-09-28",21.2,12.13
95,"2023-09-29",18.1,16.01
95,"2023-09-30",16.4,6.26
95,"2023-10-01",14.6,19.53
95,"2023-10-02",14,19.12
95,"2023-10-03",14.4,11.61
95,"2023-10-04",14,10.77
95,"2023-10-05",11.2,19.37
95,"2023-10-06",11.2,16.9
95,"2023-10-07",13.8,13.73
95,"2023-10-08",14.4,10.68
95,"2023-10-09",14.1,9.39
95,"2023-10-10",13.6,14.4
95,"2023-10-11",13.7,17.52
95,"2023-10-12",14,16.7
95,"2023-10-13",14.8,11.6
95,"2023-10-14",12,6.55
95,"2023-10-15",12.7,13.27
95,"2023-10-16",11.7,14.81
95,"2023-10-17",9.5,17.1
95,"2023-10-18",13,12.77
95,"2023-10-19",15.8,7.07
95,"2023-10-20",10.2,15.94
95,"2023-10-21",6.8,16.29
95,"2023-10-22",8.6,15.44
95,"2023-10-23",11.1,13.81
95,"2023-10-24",11.8,11.02
95,"2023-10-25",13.4,13.6
95,"2023-10-26",13.3,3.33
95,"2023-10-27",12.5,13.22
95,"2023-10-28",9.9,13.93
95,"2023-10-29",10.3,14.28
95,"2023-10-30",11.1,13.43
95,"2023-10-31",13.9,11.02
95,"2023-11-01",17.9,1.87
95,"2023-11-02",19.6,9.53
95,"2023-11-03",17.2,3.42
95,"2023-11-04",14.9,10.25
95,"2023-11-05",15.7,3.76
95,"2023-11-06",12.9,2.85
95,"2023-11-07",3.2,12.85
95,"2023-11-08",5.2,13.32
95,"2023-11-09",8.1,4.82
95,"2023-11-10",1.9,13.19
95,"2023-11-11",-0.8,10.96
95,"2023-11-12",-1.7,13.67
95,"2023-11-13",-1.3,13.31
95,"2023-11-14",0.8,13.09
95,"2023-11-15",2.6,11.43
95,"2023-11-16",3.2,1.12
95,"2023-11-17",0.4,7.4
95,"2023-11-18",-1.2,11.64
95,"2023-11-19",4.1,7.38
95,"2023-11-20",1.9,11.97
95,"2023-11-21",3.2,11.89
95,"2023-11-22",6.7,10.43
95,"2023-11-23",9.1,8.39
95,"2023-11-24",-2.9,11.61
95,"2023-11-25",-4.1,12.15
95,"2023-11-26",0.7,4.36
95,"2023-11-27",4,1.1
95,"2023-11-28",-0.4,11.11
95,"2023-11-29",-4,3.83
95,"2023-11-30",-6.6,11.18
95,"2023-12-01",-6.6,11.53
95,"2023-12-02",-1.6,5.57
95,"2023-12-03",-2.7,11.3
95,"2023-12-04",-0.6,9.77
95,"2023-12-05",4.1,9.07
95,"2023-12-06",4.5,2.61
95,"2023-12-07",4.9,7.09
95,"2023-12-08",9.8,4.28
95,"2023-12-09",12,4.51
95,"2023-12-10",6.9,7.34
95,"2023-12-11",4.5,0.93
95,"2023-12-12",1.9,6.23
95,"2023-12-13",3.5,10.18
95,"2023-12-14",4.2,1.04
95,"2023-12-15",2.2,1.54
95,"2023-12-16",-5.8,3.17
95,"2023-12-17",-12.5,10.39
95,"2023-12-18",-11.8,6.55
95,"2023-12-19",-6.8,6.48
95,"2023-12-20",-9.3,7.61
95,"2023-12-21",-13.9,9.89
95,"2023-12-22",-14.5,10.18
95,"2023-12-23",-11.7,11.14
95,"2023-12-24",-7.5,9.06
95,"2023-12-25",-4.2,1.99
95,"2023-12-26",-0.7,8.43
95,"2023-12-27",-3.7,9.53
95,"2023-12-28",-3.5,7.3
95,"2023-12-29",-1.4,7.75
95,"2023-12-30",-1.3,0.61
95,"2023-12-31",1,5.09
95,"2024-01-01",1.7,5.09
95,"2024-01-02",1.3,4.57
95,"2024-01-03",-0.4,4.11
95,"2024-01-04",-1.2,3.7
95,"2024-01-05",3.9,7.42
95,"2024-01-06",-1.9,11.02
95,"2024-01-07",-5.8,10.89
95,"2024-01-08",-7,11.86
95,"2024-01-09",-2.9,2.08
95,"2024-01-10",-3.4,9.42
95,"2024-01-11",0.3,5.61
95,"2024-01-12",-1.7,10.81
95,"2024-01-13",-4.3,11.52
95,"2024-01-14",-3.9,1.03
95,"2024-01-15",-8.8,14.18
95,"2024-01-16",-8.3,12.22
95,"2024-01-17",-3.3,3.74
95,"2024-01-18",2.5,10.22
95,"2024-01-19",2.8,9.57
95,"2024-01-20",0.6,2.75
95,"2024-01-21",0.4,4.3
95,"2024-01-22",-10.1,7.19
95,"2024-01-23",-13.6,11.69
95,"2024-01-24",-10.5,12.21
95,"2024-01-25",-9.1,12.97
95,"2024-01-26",-5.1,12.64
95,"2024-01-27",-3.9,11.48
95,"2024-01-28",-4.1,13.13
95,"2024-01-29",-4.4,13.21
95,"2024-01-30",-3.2,12.93
95,"2024-01-31",0.8,11.75
95,"2024-02-01",-0.2,11.89
95,"2024-02-02",0.3,10.72
95,"2024-02-03",0.9,7.82
95,"2024-02-04",1.8,12.25
95,"2024-02-05",0.8,2.93
95,"2024-02-06",-0.6,5.9
95,"2024-02-07",-0.8,6.26
95,"2024-02-08",-2.3,13.63
95,"2024-02-09",-1.7,14.39
95,"2024-02-10",-1.7,9.97
95,"2024-02-11",-2.6,7.98
95,"2024-02-12",0,14.57
95,"2024-02-13",6.5,6.59
95,"2024-02-14",11.2,11.8
95,"2024-02-15",2.9,1.65
95,"2024-02-16",-1.1,13.77
95,"2024-02-17",0.4,14.11
95,"2024-02-18",2.8,5.61
95,"2024-02-19",6.9,1.1
95,"2024-02-20",2.8,4.05
95,"2024-02-21",0.1,2.45
95,"2024-02-22",-1.1,4.51
95,"2024-02-23",-0.3,15.82
95,"2024-02-24",-0.2,11.68
95,"2024-02-25",1.2,11.88
95,"2024-02-26",1.5,15.89
95,"2024-02-27",1.9,13.15
95,"2024-02-28",3.3,10.68
95,"2024-02-29",2.4,7.88
95,"2024-03-01",-5.2,18.95
95,"2024-03-02",-2.5,9.92
95,"2024-03-03",2.2,14.06
95,"2024-03-04",1.4,19.18
95,"2024-03-05",3.7,8.92
95,"2024-03-06",3.1,12.3
95,"2024-03-07",-0.2,5.78
95,"2024-03-08",0,18.53
95,"2024-03-09",-0.6,20.35
95,"2024-03-10",1.7,20.12
95,"2024-03-11",2.9,8.56
95,"2024-03-12",4.5,11.09
95,"2024-03-13",4.4,20.45
95,"2024-03-14",6.1,20.01
95,"2024-03-15",7.8,18.43
95,"2024-03-16",8.7,14.15
95,"2024-03-17",7.5,18.87
95,"2024-03-18",4.5,20.63
95,"2024-03-19",5.1,5.03
95,"2024-03-20",2.2,16.7
95,"2024-03-21",2.6,20.29
95,"2024-03-22",6.9,9.13
95,"2024-03-23",9.5,19.02
95,"2024-03-24",12.2,19.77
95,"2024-03-25",7.6,5.57
95,"2024-03-26",4.9,17.2
95,"2024-03-27",8.6,18.75
95,"2024-03-28",9,5.01
95,"2024-03-29",6.4,7.48
95,"2024-03-30",5.1,11.81
95,"2024-03-31",6.8,20.31
98,"2023-04-01",15.7,20.98
98,"2023-04-02",17.1,22.95
98,"2023-04-03",16.9,22.29
98,"2023-04-04",16.3,10.04
98,"2023-04-05",11.5,2.17
98,"2023-04-06",8.4,1.51
98,"2023-04-07",7.8,19.54
98,"2023-04-08",7.4,24.61
98,"2023-04-09",9.6,24.52
98,"2023-04-10",12.8,21.63
98,"2023-04-11",,0.95
98,"2023-04-12",9,23.96
98,"2023-04-13",11,16.01
98,"2023-04-14",14.3,13.13
98,"2023-04-15",12.4,8.34
98,"2023-04-16",10.7,14.92
98,"2023-04-17",11.9,15.05
98,"2023-04-18",12.6,12.92
98,"2023-04-19",18.5,26.37
98,"2023-04-20",15.3,3.41
98,"2023-04-21",16.3,23.34
98,"2023-04-22",15.2,19.71
98,"2023-04-23",14.6,21.01
98,"2023-04-24",15,21.07
98,"2023-04-25",9.3,5.98
98,"2023-04-26",9.8,16.07
98,"2023-04-27",11.6,25.51
98,"2023-04-28",13.9,22.57
98,"2023-04-29",12.4,3.86
98,"2023-04-30",11.6,14.44
98,"2023-05-01",13.6,25.39
98,"2023-05-02",14.9,21.21
98,"2023-05-03",17.6,26.71
98,"2023-05-04",20.5,17.26
98,"2023-05-05",16.6,1.5
98,"2023-05-06",11.4,4.94
98,"2023-05-07",12.8,13.41
98,"2023-05-08",13.9,28.26
98,"2023-05-09",15.9,27.63
98,"2023-05-10",17.1,25.78
98,"2023-05-11",18,26.8
98,"2023-05-12",16.7,20.26
98,"2023-05-13",16.1,22.36
98,"2023-05-14",16,21.3
98,"2023-05-15",18.5,25.18
98,"2023-05-16",21.9,27.01
98,"2023-05-17",21.7,25.65
98,"2023-05-18",19.5,15.19
98,"2023-05-19",19.6,19.18
98,"2023-05-20",19.7,23.42
98,"2023-05-21",17.7,22.34
98,"2023-05-22",19.2,23.58
98,"2023-05-23",18.8,29.84
98,"2023-05-24",18.8,22.41
98,"2023-05-25",19.1,26.28
98,"2023-05-26",19.7,24.06
98,"2023-05-27",17.4,4.29
98,"2023-05-28",18.3,3.01
98,"2023-05-29",23,21.41
98,"2023-05-30",22.2,19.85
98,"2023-05-31",21.3,25.23
98,"2023-06-01",21.4,15.93
98,"2023-06-02",19.6,18.14
98,"2023-06-03",21.1,29.2
98,"2023-06-04",20.9,27.66
98,"2023-06-05",20.4,24.49
98,"2023-06-06",19.6,18.59
98,"2023-06-07",20.8,16.1
98,"2023-06-08",19.5,9.29
98,"2023-06-09",20.5,26.9
98,"2023-06-10",20.1,14.86
98,"2023-06-11",20.8,22.98
98,"2023-06-12",20.8,18.77
98,"2023-06-13",20.5,22.61
101,"2024-02-03",2.4,7.15
101,"2024-02-04",5.6,11.9
101,"2024-02-05",2,3.6
101,"2024-02-06",1.2,7.51
101,"2024-02-07",0.2,7.81
101,"2024-02-08",-1.3,11.1
101,"2024-02-09",-0.9,13.28
101,"2024-02-10",-0.9,8.79
101,"2024-02-11",-1.5,11.3
101,"2024-02-12",0.3,13.44
101,"2024-02-13",4.5,8.14
101,"2024-02-14",9.2,9.09
101,"2024-02-15",4.6,1.55
101,"2024-02-16",0.7,10.94
101,"2024-02-17",1.8,11.9
101,"2024-02-18",2.9,5.85
101,"2024-02-19",7,2.01
101,"2024-02-20",4.9,3
101,"2024-02-21",1.1,2.64
101,"2024-02-22",0,4.19
101,"2024-02-23",0.6,16.41
101,"2024-02-24",0.7,13.26
101,"2024-02-25",1.9,9.22
101,"2024-02-26",2.3,15.52
101,"2024-02-27",2.4,13.54
101,"2024-02-28",3.9,10.56
101,"2024-02-29",3.9,6.61
101,"2024-03-01",-2.9,18.62
101,"2024-03-02",-2.3,10.37
101,"2024-03-03",2.9,13.25
101,"2024-03-04",3.1,17.7
101,"2024-03-05",5.2,7.7
101,"2024-03-06",3.1,9.63
101,"2024-03-07",1.7,8.43
101,"2024-03-08",0.9,18.79
101,"2024-03-09",1,19.45
101,"2024-03-10",3.1,18.84
101,"2024-03-11",3.2,8.14
101,"2024-03-12",3.9,8.43
101,"2024-03-13",5.1,17.96
101,"2024-03-14",7.1,16.98
101,"2024-03-15",8.8,17.21
101,"2024-03-16",10.3,15.01
101,"2024-03-17",10.3,17
101,"2024-03-18",6.4,19.11
101,"2024-03-19",4.9,4.42
101,"2024-03-20",2.8,14.33
101,"2024-03-21",4,19.04
101,"2024-03-22",8.1,12.03
101,"2024-03-23",11.9,19.11
101,"2024-03-24",13.9,18.19
101,"2024-03-25",8.6,5.57
101,"2024-03-26",5.1,11.66
101,"2024-03-27",8.5,17.4
101,"2024-03-28",9.3,2.9
101,"2024-03-29",8,6.51
101,"2024-03-30",6.6,13.26
101,"2024-03-31",8.9,20.29
102,"2023-04-01",13.9,22.94
102,"2023-04-02",13.7,23.88
102,"2023-04-03",14.4,22.27
102,"2023-04-04",11.6,4.94
102,"2023-04-05",9,4.54
102,"2023-04-06",7.8,13.77
102,"2023-04-07",6.7,25.67
102,"2023-04-08",7.9,26.38
102,"2023-04-09",9.6,25.98
102,"2023-04-10",10,20.69
102,"2023-04-11",9.9,12.43
102,"2023-04-12",10.3,25.73
102,"2023-04-13",9.6,5.4
102,"2023-04-14",10.2,8.02
102,"2023-04-15",8.7,17.99
102,"2023-04-16",10.7,21.73
102,"2023-04-17",10.4,15.85
102,"2023-04-18",11.8,20.29
102,"2023-04-19",11.5,27.73
102,"2023-04-20",11,12.44
102,"2023-04-21",12,25.58
102,"2023-04-22",13.3,18.16
102,"2023-04-23",12.8,18.25
102,"2023-04-24",11.3,22.83
102,"2023-04-25",9.1,10.22
102,"2023-04-26",7.6,22.21
102,"2023-04-27",9.3,27.74
102,"2023-04-28",10.7,18.62
102,"2023-04-29",10.2,17.7
102,"2023-04-30",10.9,20.5
102,"2023-05-01",12.2,22.44
102,"2023-05-02",12.1,17.31
102,"2023-05-03",13.9,24.9
102,"2023-05-04",15.2,8.85
102,"2023-05-05",13.1,4.66
102,"2023-05-06",13.3,4.67
102,"2023-05-07",12.7,18.19
102,"2023-05-08",13,28.69
102,"2023-05-09",14,28.32
102,"2023-05-10",16.1,28.89
102,"2023-05-11",15.1,29.03
102,"2023-05-12",13.5,22.64
102,"2023-05-13",11,8.99
102,"2023-05-14",13.5,22.95
102,"2023-05-15",14.8,26.44
102,"2023-05-16",15.4,28.98
102,"2023-05-17",15.5,13.78
102,"2023-05-18",15.5,24.29
102,"2023-05-19",16.2,29.46
102,"2023-05-20",15,22.42
102,"2023-05-21",15.4,20.23
102,"2023-05-22",15.3,30.86
102,"2023-05-23",17.1,31.18
102,"2023-05-24",15.8,18.52
102,"2023-05-25",16.2,24.25
102,"2023-05-26",16.8,22.15
102,"2023-05-27",16.2,1.77
102,"2023-05-28",16.9,6.49
102,"2023-05-29",17.8,27.54
102,"2023-05-30",19.8,16.19
102,"2023-05-31",19.7,27.26
102,"2023-06-01",17.1,21.12
102,"2023-06-02",17,26.46
102,"2023-06-03",19.1,31.1
102,"2023-06-04",19.8,21.65
102,"2023-06-05",19.5,27.93
102,"2023-06-06",18,20.97
102,"2023-06-07",17.3,10.93
102,"2023-06-08",17.6,8.67
102,"2023-06-09",15.6,14.61
102,"2023-06-10",17,9.13
102,"2023-06-11",17.7,31.2
102,"2023-06-12",19.2,22.95
102,"2023-06-13",17.9,28.1
102,"2023-06-14",18.6,30.47
102,"2023-06-15",20,30.61
102,"2023-06-16",19.4,30.13
102,"2023-06-17",20.3,25.45
102,"2023-06-18",19.9,28.55
102,"2023-06-19",21.6,24.26
102,"2023-06-20",19.1,8.05
102,"2023-06-21",18.7,22.92
102,"2023-06-22",20.7,29.42
102,"2023-06-23",22.1,30.23
102,"2023-06-24",21.2,28.04
102,"2023-06-25",23.1,26.62
102,"2023-06-26",20.7,5.21
102,"2023-06-27",22.6,28.18
102,"2023-06-28",20.7,11.16
102,"2023-06-29",21.4,4.31
102,"2023-06-30",22.9,31.64
102,"2023-07-01",22.6,30.16
102,"2023-07-02",22.6,23.05
102,"2023-07-03",23.7,20.79
102,"2023-07-04",22.3,2.78
102,"2023-07-05",22.8,30.12
102,"2023-07-06",23.4,27.97
102,"2023-07-07",22,17.15
102,"2023-07-08",21.3,16.39
102,"2023-07-09",22.2,19.76
102,"2023-07-10",23.2,28.32
102,"2023-07-11",22.6,10.08
102,"2023-07-12",23.9,16.64
102,"2023-07-13",22.6,2.29
102,"2023-07-14",24.6,13.59
102,"2023-07-15",24.9,20.25
102,"2023-07-16",23.4,18.7
102,"2023-07-17",23.1,18.98
102,"2023-07-18",23.1,25.05
102,"2023-07-19",23.9,28.42
102,"2023-07-20",25,24.15
102,"2023-07-21",24.4,28.75
102,"2023-07-22",23.9,8.27
102,"2023-07-23",24.9,16.93
102,"2023-07-24",24.6,15.88
102,"2023-07-25",24.7,17.12
102,"2023-07-26",26,19.39
102,"2023-07-27",25.6,22.93
102,"2023-07-28",26,25.71
102,"2023-07-29",25,8.81
102,"2023-07-30",26.5,25.63
102,"2023-07-31",25.8,22.53
102,"2023-08-01",26.1,26.75
102,"2023-08-02",26.1,25.33
102,"2023-08-03",27.4,25.5
102,"2023-08-04",26.6,24.81
102,"2023-08-05",26.5,22.22
102,"2023-08-06",24.1,19.94
102,"2023-08-07",25.2,26.45
102,"2023-08-08",26,25.65
102,"2023-08-09",26.7,28.13
102,"2023-08-10",24.4,16.7
102,"2023-08-11",23,9.72
102,"2023-08-12",24.9,18.7
102,"2023-08-13",25,6.3
102,"2023-08-14",24.9,13.41
102,"2023-08-15",24.9,21.16
102,"2023-08-16",24.9,24.34
102,"2023-08-17",24.9,21.06
102,"2023-08-18",25.2,25.07
102,"2023-08-19",25.7,25.99
102,"2023-08-20",25.7,12.93
102,"2023-08-21",24.1,5.29
102,"2023-08-22",23.2,3.49
102,"2023-08-23",23.6,22.64
102,"2023-08-24",23.8,16.91
102,"2023-08-25",24.5,25
102,"2023-08-26",23.4,16.87
102,"2023-08-27",23.2,13.45
102,"2023-08-28",21.9,2.35
102,"2023-08-29",23,16.64
102,"2023-08-30",21.8,18.02
102,"2023-08-31",22.3,25.46
102,"2023-09-01",22.1,21.27
102,"2023-09-02",22.2,23.97
